,SYMBOL,NAME OF COMPANY,cm04DEC2023bhav.csv,cm01DEC2023bhav.csv
745,IFGLEXPOR,IFGL Refractories Limited,3.7425832952989584,5.858195434231187
746,IGARASHI,Igarashi Motors India Limited,1.3041880969875135,0.7681628875520551
747,IGL,Indraprastha Gas Limited,1.6339455351488255,1.4520688768953938
748,IGPL,IG Petrochemicals Limited,0.2098983650022069,1.4002464433740338
749,IIFL,IIFL Finance Limited,3.2740039190071966,0.6409202958093636
750,IIFLSEC,IIFL Securities Limited,1.3402507565931665,0.21663778162911612
751,IITL,Industrial Investment Trust Limited,,
752,IL&FSENGG,IL&FS Engineering and Construction Company Limited,,
753,IL&FSTRANS,IL&FS Transportation Networks Limited,,
754,IMAGICAA,Imagicaaworld Entertainment Limited,2.689243027888435,0.19960079840319644
755,IMFA,Indian Metals & Ferro Alloys Limited,3.1283190112966945,-1.1548005344531314
756,IMPAL,India Motor Parts and Accessories Limited,-0.5423728813559234,2.9719756657025984
757,IMPEXFERRO,Impex Ferro Tech Limited,,
758,INCREDIBLE,INCREDIBLE INDUSTRIES LIMITED,,
759,INDBANK,Indbank Merchant Banking Services Limited,,
760,INDHOTEL,The Indian Hotels Company Limited,1.7823639774859341,1.11453640028456
761,INDIACEM,The India Cements Limited,0.3555204424254417,0.7161328824348563
762,INDIAGLYCO,India Glycols Limited,2.2874436936936937,-0.9826468743466538
763,INDIAMART,Indiamart Intermesh Limited,0.24055578007428363,-0.22657015034273886
764,INDIANB,Indian Bank,2.0815156425277386,1.0707986898463089
765,INDIANCARD,Indian Card Clothing Company Limited,0.33797216699800964,-0.592885375494071
766,INDIANHUME,Indian Hume Pipe Company Limited,2.540322580645166,-0.8
767,INDIGO,InterGlobe Aviation Limited,2.7432193664729843,1.4637662409669694
768,INDIGOPNTS,Indigo Paints Limited,1.2251710899682797,0.6112921103012735
769,INDLMETER,IMP Powers Limited,,
770,INDNIPPON,India Nippon Electricals Limited,1.526640380143567,0.7845934379457964
771,INDOAMIN,Indo Amines Limited,-1.055873295204578,-0.26327336551118663
772,INDOBORAX,Indo Borax & Chemicals Limited,4.992526158445437,0.8745476477683888
773,INDOCO,Indoco Remedies Limited,2.586903799514946,2.3582954075299987
774,INDORAMA,Indo Rama Synthetics (India) Limited,1.303911735205614,-0.6972111553784888
775,INDOSTAR,IndoStar Capital Finance Limited,,
776,INDOTECH,Indo Tech Transformers Limited,,
777,INDOTHAI,Indo Thai Securities Limited,1.5927189988623434,0.7334402933761147
778,INDOWIND,Indowind Energy Limited,,
779,INDRAMEDCO,Indraprastha Medical Corporation Limited,,
780,INDSWFTLAB,Ind-Swift Laboratories Limited,0.16260162601626632,0.6546644844517123
781,INDSWFTLTD,Ind-Swift Limited,,
782,INDTERRAIN,Indian Terrain Fashions Limited,0.5259203606311172,0.3014318010550156
783,INDUSINDBK,IndusInd Bank Limited,3.6685945039526464,-0.34445126526157527
784,INDUSTOWER,Indus Towers Limited,-0.34638955502265156,1.762472885032538
785,INFIBEAM,Infibeam Avenues Limited,0.24813895781638073,0.7499999999999929
786,INFOBEAN,InfoBeans Technologies Limited,0.08571078731479513,0.13487003433055697
787,INFOMEDIA,Infomedia Press Limited,,
788,INFY,Infosys Limited,0.8297183777456416,-0.19585609730956507
789,INGERRAND,Ingersoll Rand (India) Limited,0.8711243424279843,0.3122083651480383
790,INOXGREEN,Inox Green Energy Services Limited,6.1628760088040915,-0.21961932650071958
791,INOXWIND,Inox Wind Limited,15.265717262938539,2.638146167557924
792,INSECTICID,Insecticides (India) Limited,2.123920849568336,-0.8934655864314344
793,INSPIRISYS,Inspirisys Solutions Limited,,
794,INTELLECT,Intellect Design Arena Limited,1.2213945372793804,1.443256858873975
795,INTENTECH,Intense Technologies Limited,-3.649635036496351,-1.7480950246526246
796,INTLCONV,International Conveyors Limited,-1.2133468149646136,1.5400410677618068
797,INVENTURE,Inventure Growth & Securities Limited,0.0,0.0
798,IOB,Indian Overseas Bank,3.787878787878788,0.6353240152477764
799,IOC,Indian Oil Corporation Limited,4.179775280898881,-0.44742729306487694
800,IOLCP,IOL Chemicals and Pharmaceuticals Limited,0.14295139652518893,0.23145596825746972
801,IONEXCHANG,ION Exchange (India) Limited,-0.34799678772196757,-3.8520933424845456
802,IPCALAB,IPCA Laboratories Limited,-0.6219013655736358,1.4784412374773819
803,IPL,India Pesticides Limited,1.0997768568696171,-1.52252393658767
804,IRB,IRB Infrastructure Developers Limited,1.20320855614974,0.6729475100942126
805,IRCON,Ircon International Limited,3.2883147386964144,2.83816425120774
806,IRCTC,Indian Railway Catering And Tourism Corporation Limited,2.7876800228147824,-0.6305348919589153
807,IRFC,Indian Railway Finance Corporation Limited,1.326259946949602,1.0046885465505693
808,IRIS,Iris Business Services Limited,2.17236467236466,-3.6706689536878176
809,IRISDOREME,Iris Clothings Limited,-2.2609819121447026,-0.8327994875079968
810,ISEC,ICICI Securities Limited,2.468864468864472,0.30127121757659703
811,ISFT,Intrasoft Technologies Limited,0.7770961145194297,0.1228501228501275
812,ISGEC,Isgec Heavy Engineering Limited,2.850101789349622,0.5277897457992221
813,ISMTLTD,ISMT Limited,0.0,-0.21164021164021465
814,ITC,ITC Limited,0.9448643841707426,3.212482790270766
815,ITDC,India Tourism Development Corporation Limited,-1.2001864367280433,0.4212497074654836
816,ITDCEM,ITD Cementation India Limited,2.5990548891312164,1.8700240696167418
817,ITI,ITI Limited,2.692091979809306,-0.316809541557966
818,IVC,IL&FS Investment Managers Limited,-1.0101010101010066,7.608695652173925
819,IVP,IVP Limited,2.7095292766934587,0.3456221198156682
820,IWEL,Inox Wind Energy Limited,7.693002140885747,5.982695698527901
821,IZMO,IZMO Limited,,
822,J&KBANK,The Jammu & Kashmir Bank Limited,5.1504102096627085,0.18264840182648662
823,JAGRAN,Jagran Prakashan Limited,1.9750519750519662,0.20833333333333628
824,JAGSNPHARM,Jagsonpal Pharmaceuticals Limited,-1.6318694504439673,0.06003121623244087
825,JAIBALAJI,Jai Balaji Industries Limited,,
826,JAICORPLTD,Jai Corp Limited,0.8161983989954373,-0.9329808738920852
827,JAIPURKURT,Nandani Creation Limited,-7.029765674477513,7.781569965870311
828,JAMNAAUTO,Jamna Auto Industries Limited,0.0,-0.2679767753461341
829,JASH,Jash Engineering Limited,6.585944236849676,6.5298935925897545
830,JAYAGROGN,Jayant Agro Organics Limited,0.0,-1.5375632541845032
831,JAYBARMARU,Jay Bharat Maruti Limited,-1.9301470588235243,2.7869626830420433
832,JAYNECOIND,Jayaswal Neco Industries Limited,-1.7699115044247882,-0.4405286343612241
833,JAYSREETEA,Jayshree Tea & Industries Limited,-0.5225653206650804,6.636271529888547
834,JBCHEPHARM,JB Chemicals & Pharmaceuticals Limited,0.7497689068437842,0.658212144186364
835,JBFIND,JBF Industries Limited,,
836,JBMA,JBM Auto Limited,0.8016996031586964,
837,JCHAC,Johnson Controls - Hitachi Air Conditioning India Limited,-1.0083010995697452,-1.7800734226927268
838,JETAIRWAYS,Jet Airways (India) Limited,,
839,JETFREIGHT,Jet Freight Logistics Limited,2.1739130434782608,0.4366812227074298
840,JHS,JHS Svendgaard Laboratories Limited,-3.992015968063872,-2.5291828793774265
841,JINDALPHOT,Jindal Photo Limited,0.11935844834016479,0.15690376569036976
842,JINDALPOLY,Jindal Poly Films Limited,0.4288777698356041,1.0919309514251232
843,JINDALSAW,Jindal Saw Limited,-1.9014234119396618,1.3020553104487274
844,JINDALSTEL,Jindal Steel & Power Limited,-1.5457960127130952,3.190220632081111
845,JINDRILL,Jindal Drilling And Industries Limited,2.529401335618473,5.021102284011908
846,JINDWORLD,Jindal Worldwide Limited,0.255370286916018,-0.8489722966934663
847,JISLDVREQS,Jain Irrigation Systems Limited,-1.3812154696132597,-0.8219178082191704
848,JISLJALEQS,Jain Irrigation Systems Limited,-0.5681818181818262,-2.4930747922437635
849,JITFINFRA,JITF Infralogistics Limited,,
850,JKCEMENT,JK Cement Limited,0.34275570121535387,0.4926513976753391
851,JKIL,J.Kumar Infraprojects Limited,2.718856205320526,-0.4897959183673522
852,JKLAKSHMI,JK Lakshmi Cement Limited,1.4562211981566848,-0.3368034292712799
853,JKPAPER,JK Paper Limited,-0.36456926816095675,0.9817289337333032
854,JKTYRE,JK Tyre & Industries Limited,0.552956188855819,-0.29686174724342984
855,JMA,Jullundur Motor Agency (Delhi) Limited,-3.0696576151121704,-1.1668611435239207
856,JMFINANCIL,JM Financial Limited,2.4160282852092063,1.0720667063728306
857,JOCIL,Jocil Limited,2.980209545983705,-2.3863636363636367
858,JPASSOCIAT,Jaiprakash Associates Limited,-0.2873563218390641,-0.8547008547008668
859,JPOLYINVST,Jindal Poly Investment and Finance Company Limited,-0.6622018210550216,-0.35242951409716694
860,JPPOWER,Jaiprakash Power Ventures Limited,0.0,-1.9083969465648856
861,JSL,Jindal Stainless Limited,1.1989943918004122,3.151805306203872
862,JSWENERGY,JSW Energy Limited,-0.023551577955728386,3.9794294110444466
863,JSWHL,JSW Holdings Limited,1.2948781895177424,1.9787562958160838
864,JSWISPL,JSW Ispat Special Products Limited,,
865,JSWSTEEL,JSW Steel Limited,1.0853478046374037,1.2108351017351056
866,JTEKTINDIA,Jtekt India Limited,-0.21849963583394855,-0.973674720519289
867,JTLIND,JTL INDUSTRIES LIMITED,-0.830258302583031,-0.2989192917912059
868,JUBLFOOD,Jubilant Foodworks Limited,-0.6986204457021458,0.811268610145307
869,JUBLINDS,Jubilant Industries Limited,0.22552298001398738,-0.2172732210754989
870,JUBLINGREA,Jubilant Ingrevia Limited,1.0621103671207495,0.592265706654282
871,JUBLPHARMA,Jubilant Pharmova Limited,3.7633815252179694,5.495401094423104
872,JUSTDIAL,Just Dial Limited,3.168724279835394,1.2851684612712748
873,JWL,Jupiter Wagons Limited,-0.5119204329384233,-1.7248814144027595
874,JYOTHYLAB,Jyothy Labs Limited,0.011259993244006613,2.2096904131660775
875,JYOTISTRUC,Jyoti Structures Limited,,
876,KABRAEXTRU,Kabra Extrusion Technik Limited,-0.5084545347049861,0.24893314366998845
877,KAJARIACER,Kajaria Ceramics Limited,1.2333028362305516,2.11136023916293
878,KAKATCEM,Kakatiya Cement Sugar & Industries Limited,0.1562151305512137,1.5178975985500784
879,KALPATPOWR,Kalpataru Power Transmission Limited,,
880,KALYANI,Kalyani Commercials Limited,,
881,KALYANIFRG,Kalyani Forge Limited,,
882,KALYANKJIL,Kalyan Jewellers India Limited,0.37330147827385396,2.9990772070132263
883,KAMATHOTEL,Kamat Hotels (I) Limited,1.0899182561307987,-0.8838693837466296
884,KAMDHENU,Kamdhenu Limited,2.482394366197187,-1.5256588072121975
885,KAMOPAINTS,Kamdhenu Ventures Limited,-0.7444168734491244,-0.5858772741289036
886,KANANIIND,Kanani Industries Limited,2.684563758389264,0.0
887,KANORICHEM,Kanoria Chemicals & Industries Limited,0.3915426781519074,0.5907837731390311
888,KANPRPLA,Kanpur Plastipack Limited,-2.6552287581699345,2.7707808564231837
889,KANSAINER,Kansai Nerolac Paints Limited,-0.18747070770192867,-0.06245120999219005
890,KAPSTON,Kapston Services Limited,,
891,KARMAENG,Karma Energy Limited,,
892,KARURVYSYA,Karur Vysya Bank Limited,-0.45030556449018255,0.5172971225347448
893,KAUSHALYA,Kaushalya Infrastructure Development Corporation Limited,,
894,KAVVERITEL,Kavveri Telecom Products Limited,,
895,KAYA,Kaya Limited,0.40136762301173357,-1.0298661174047372
896,KAYNES,Kaynes Technology India Limited,1.8710207434791613,-1.3013865239601035
897,KBCGLOBAL,KBC Global Limited,-4.761904761904765,5.000000000000004
898,KCP,KCP Limited,2.5929716820197766,-0.9127789046653105
899,KCPSUGIND,KCP Sugar and Industries Corporation Limited,,
900,KDDL,KDDL Limited,-2.2870144097075893,-0.8969134152859404
901,KEC,KEC International Limited,3.731343283582089,1.9451888994553472
902,KECL,Kirloskar Electric Company Limited,-0.25684931506849074,-1.0169491525423753
903,KEEPLEARN,DSJ Keep Learning Limited,,
904,KEERTI,Keerti Knowledge and Skills Limited,,
905,KEI,KEI Industries Limited,0.033094703105670274,-0.34715592508375137
906,KELLTONTEC,Kellton Tech Solutions Limited,0.35005834305717287,-0.23282887077998002
907,KENNAMET,Kennametal India Limited,,
908,KERNEX,Kernex Microsystems (India) Limited,,
909,KESORAMIND,Kesoram Industries Limited,4.98804236419543,4.985652797704439
910,KEYFINSERV,Keynote Financial Services Limited,,
911,KFINTECH,Kfin Technologies Limited,0.30832476875641923,1.1434511434511347
912,KHADIM,Khadim India Limited,,
913,KHAICHEM,Khaitan Chemicals & Fertilizers Limited,0.7680491551459294,0.30816640986130756
914,KHAITANLTD,Khaitan (India) Limited,-0.34934497816594384,-0.087260034904009
915,KHANDSE,Khandwala Securities Limited,-0.41666666666667257,0.208768267223385
916,KICL,Kalyani Investment Company Limited,2.232937802360591,-0.8437631837997469
917,KILITCH,Kilitch Drugs (India) Limited,,
918,KIMS,Krishna Institute of Medical Sciences Limited,1.361592806679512,-0.4679349493709773
919,KINGFA,Kingfa Science & Technology (India) Limited,3.372142394243459,-0.8661940629153825
920,KIOCL,KIOCL Limited,1.3370291863688317,0.4586404586404512
921,KIRIINDUS,Kiri Industries Limited,-0.11963766877457621,-1.2156002026000223
922,KIRLFER,Kirloskar Ferrous Industries Ltd,,
923,KIRLOSBROS,Kirloskar Brothers Limited,2.8701134930643173,0.8392675483214649
924,KIRLOSENG,Kirloskar Oil Engines Limited,1.7561894971301295,-2.3425081569480466
925,KIRLOSIND,Kirloskar Industries Limited,-1.82836411799427,-0.22408319806942922
926,KIRLPNU,Kirloskar Pneumatic Company Limited,0.19067429363841615,1.4686483158913066
927,KITEX,Kitex Garments Limited,-0.35919540229885055,0.11987532965715655
928,KKCL,Kewal Kiran Clothing Limited,-1.4170040485829873,-1.0082033940760307
929,KMSUGAR,K.M.Sugar Mills Limited,1.656626506024088,-0.44977511244377383
930,KNRCON,KNR Constructions Limited,-5.514705882352941,-2.074404251671509
931,KOHINOOR,Kohinoor Foods Limited,0.0,-0.2525252525252561
932,KOKUYOCMLN,Kokuyo Camlin Limited,0.6391818472355385,-0.7611798287345494
933,KOLTEPATIL,Kolte - Patil Developers Limited,0.6895900245607578,-1.2868332711674917
934,KOPRAN,Kopran Limited,0.7333076032419826,0.40689788800620474
935,KOTAKBANK,Kotak Mahindra Bank Limited,3.8874607255069957,-0.28197897974878494
936,KOTARISUG,Kothari Sugars And Chemicals Limited,0.46168051708217916,-0.9149130832570906
937,KOTHARIPET,Kothari Petrochemicals Limited,-0.27388922702374746,1.9863438857852374
938,KOTHARIPRO,Kothari Products Limited,1.3438735177865524,1.6881028938906706
939,KOVAI,Kovai Medical Center and Hospital Limited,,
940,KPIGREEN,KPI Green Energy Limited,2.967462039045557,-0.23372576177285712
941,KPITTECH,KPIT Technologies Limited,0.9574862614207239,-1.083839124924965
942,KPRMILL,K.P.R. Mill Limited,-0.32169117647058304,0.7174265216385016
943,KRBL,KRBL Limited,0.4063270933101081,-0.5053421888535952
944,KREBSBIO,Krebs Biochemicals and Industries Limited,-1.9975031210986198,-2.1978021978022113
945,KRIDHANINF,Kridhan Infra Limited,,
946,KRISHANA,Krishana Phoschem Limited,-1.1259825791374574,0.14893617021276354
947,KRITI,Kriti Industries (India) Limited,0.1375515818431964,3.0231459612659455
948,KRITIKA,Kritika Wires Limited,,
949,KRITINUT,Kriti Nutrients Limited,,
950,KRSNAA,Krsnaa Diagnostics Limited,1.9732365615785823,2.4316580190505763
951,KSB,Ksb Limited,0.8913746395176064,0.29508005141988747
952,KSCL,Kaveri Seed Company Limited,0.34200867534202006,-1.0727842878362766
953,KSHITIJPOL,Kshitij Polyline Limited,,
954,KSL,Kalyani Steels Limited,2.58193697966066,-0.063191153238549
955,KSOLVES,Ksolves India Limited,-0.09334017827974052,
956,KTKBANK,The Karnataka Bank Limited,1.488776912505726,-0.27409776153494486
957,KUANTUM,Kuantum Papers Limited,0.38393384524511354,1.1652225873917044
958,L&TFH,L&T Finance Holdings Limited,1.8874172185430427,1.854974704890388
959,LAGNAM,Lagnam Spintex Limited,0.1759530791788923,-1.2166859791425229
960,LAKPRE,Lakshmi Precision Screws Limited,,
961,LAL,Lorenzini Apparels Limited,-1.9448303234768716,
962,LALPATHLAB,Dr. Lal Path Labs Ltd.,-1.8902316764185985,1.6772926087923492
963,LAMBODHARA,Lambodhara Textiles Limited,3.205128205128205,0.22486347574686433
964,LANDMARK,Landmark Cars Limited,-1.0931772876342358,-0.9364250222958368
965,LAOPALA,La Opala RG Limited,-0.48819105422878106,-0.5641563893991168
966,LASA,Lasa Supergenerics Limited,0.9433962264150944,-1.8518518518518516
967,LATENTVIEW,Latent View Analytics Limited,0.2145265093472288,-0.33598045204643334
968,LAURUSLABS,Laurus Labs Limited,0.132013201320132,-0.5513981882631016
969,LAXMICOT,Laxmi Cotspin Limited,0.0,0.0
970,LAXMIMACH,Lakshmi Machine Works Limited,2.146449766004275,-0.24952881526903709
971,LCCINFOTEC,LCC Infotech Limited,0.0,-5.263157894736835
972,LEMONTREE,Lemon Tree Hotels Limited,2.167182662538702,-1.0936132983377078
973,LEXUS,Lexus Granito (India) Limited,-1.1138613861386033,0.24813895781638073
974,LFIC,Lakshmi Finance & Industrial Corporation Limited,-1.2349588347055205,-0.4727387330601954
975,LGBBROSLTD,LG Balakrishnan & Bros Limited,-0.26581156913209264,0.7567062024401533
976,LGBFORGE,LGB Forge Limited,-2.6819923371647616,-1.8796992481203008
977,LIBAS,Libas Consumer Products Limited,1.6286644951140066,-4.36137071651091
978,LIBERTSHOE,Liberty Shoes Limited,0.0176803394625217,-0.15887025595763057
979,LICHSGFIN,LIC Housing Finance Limited,3.014004465191805,0.3155858698971824
980,LICI,Life Insurance Corporation Of India,7.169473841108961,-1.2656364974245802
981,LIKHITHA,Likhitha Infrastructure Limited,0.5639760310186898,-0.38623595505618774
982,LINC,Linc Limited,0.6507745632029458,-0.7023951675212474
983,LINCOLN,Lincoln Pharmaceuticals Limited,0.20653536918196902,0.7730617706087929
984,LINDEINDIA,Linde India Limited,0.9689727040473247,3.605541092371859
985,LODHA,Macrotech Developers Limited,-0.6906678268435962,4.275830781444928
986,LOKESHMACH,Lokesh Machines Limited,6.219681219681215,-3.0404837896858576
987,LOTUSEYE,Lotus Eye Hospital and Institute Limited,-0.1128031584884473,4.540094339622652
988,LOVABLE,Lovable Lingerie Limited,-0.8863564419119832,0.0
989,LOYALTEX,Loyal Textile Mills Limited,0.06343165239454127,-1.2604713066624842
990,LPDC,Landmark Property Development Company Limited,,
991,LSIL,Lloyds Steels Industries Limited,,
992,LT,Larsen & Toubro Limited,3.85187971103067,2.6196449247394917
993,LTIM,LTIMindtree Limited,0.0062757192422419434,0.7287734571134497
994,LTTS,L&T Technology Services Limited,-1.1203898456860675,0.6909277723607884
995,LUMAXIND,Lumax Industries Limited,0.43041873063579184,-1.9357773128354343
996,LUMAXTECH,Lumax Auto Technologies Limited,-0.06420133538777607,-0.025673940949941656
997,LUPIN,Lupin Limited,-2.784097481972786,1.2296041845577328
998,LUXIND,Lux Industries Limited,-0.2282096584216826,1.498113348526184
999,LXCHEM,Laxmi Organic Industries Limited,-0.33747779751331747,5.155024280911472
1000,LYKALABS,Lyka Labs Limited,,
1001,LYPSAGEMS,Lypsa Gems & Jewellery Limited,-1.904761904761898,-4.545454545454546
1002,M&M,Mahindra & Mahindra Limited,1.9286373423561924,-1.3503262023972082
1003,M&MFIN,Mahindra & Mahindra Financial Services Limited,1.4799926913941208,-0.23696682464456217
1004,MAANALU,Maan Aluminium Limited,-1.580730146782081,-1.0428305400372482
1005,MACPOWER,Macpower CNC Machines Limited,,
1006,MADHAV,Madhav Marbles and Granites Limited,-1.3435700575815792,3.168316831683171
1007,MADHUCON,Madhucon Projects Limited,,
1008,MADRASFERT,Madras Fertilizers Limited,13.944954128440374,3.1545741324921135
1009,MAGADSUGAR,Magadh Sugar & Energy Limited,-0.09471490812653911,-0.5962842078835049
1010,MAGNUM,Magnum Ventures Limited,-2.5100401606425704,0.0
1011,MAHABANK,Bank of Maharashtra,3.3821871476888385,0.7954545454545486
1012,MAHAPEXLTD,Maha Rashtra Apex Corporation Limited,1.8404907975459999,-0.5384063173007896
1013,MAHASTEEL,Mahamaya Steel Industries Limited,0.5157962604771189,-1.5238095238095275
1014,MAHEPC,Mahindra EPC Irrigation Limited,0.2499999999999976,-0.49751243781094057
1015,MAHESHWARI,Maheshwari Logistics Limited,-1.034063260340643,0.42761148442273494
1016,MAHINDCIE,Mahindra CIE Automotive Limited,,
1017,MAHLIFE,Mahindra Lifespace Developers Limited,2.6077203476960333,1.2683388547089531
1018,MAHLOG,Mahindra Logistics Limited,0.9813407049067067,0.9347098214285778
1019,MAHSCOOTER,Maharashtra Scooters Limited,1.0341888436404916,0.3821728714301965
1020,MAHSEAMLES,Maharashtra Seamless Limited,4.887180511182102,2.9711113395702657
1021,MAITHANALL,Maithan Alloys Limited,-0.9033931272963083,5.948891738413634
1022,MALLCOM,Mallcom (India) Limited,-0.9769008662175257,0.7564003103180716
1023,MALUPAPER,Malu Paper Mills Limited,1.4138817480719905,-0.6385696040868455
1024,MANAKALUCO,Manaksia Aluminium Company Limited,0.8316008316008286,-0.6198347107437958
1025,MANAKCOAT,Manaksia Coated Metals & Industries Limited,,
1026,MANAKSIA,Manaksia Limited,0.22539444027048186,0.7951533510033948
1027,MANAKSTEEL,Manaksia Steels Limited,-0.8820286659316396,0.5543237250554324
1028,MANALIPETC,Manali Petrochemicals Limited,0.5319148936170343,-0.6792452830188722
1029,MANAPPURAM,Manappuram Finance Limited,2.8580208973571026,-1.034063260340643
1030,MANGALAM,Mangalam Drugs And Organics Limited,-1.435897435897442,-0.45941807044410704
1031,MANGCHEFER,Mangalore Chemicals & Fertilizers Limited,5.451295799821263,0.4939380332285689
1032,MANGLMCEM,Mangalam Cement Limited,-0.26698309107089213,-0.814044723420956
1033,MANINDS,Man Industries (India) Limited,-1.1211211211211258,-0.8338296605122074
1034,MANINFRA,Man Infraconstruction Limited,-0.47169811320755567,2.3114046228092517
1035,MANKIND,Mankind Pharma Limited,0.514629049111803,0.8642495784148446
1036,MANOMAY,Manomay Tex India Limited,-2.1623827009383856,-1.0096930533117932
1037,MANORAMA,Manorama Industries Limited,0.014716342498342182,-0.8390894055842119
1038,MANORG,Mangalam Organics Limited,1.2759394279304415,0.07015574575557737
1039,MANUGRAPH,Manugraph India Limited,,
1040,MANYAVAR,Vedant Fashions Limited,0.3161487336087725,1.5542340107264003
1041,MAPMYINDIA,C.E. Info Systems Limited,0.36917919913028135,-0.7731032002876785
1042,MARALOVER,Maral Overseas Limited,-1.191264063534072,0.19893899204242899
1043,MARATHON,Marathon Nextgen Realty Limited,1.9407235523678912,2.8754340277777777
1044,MARICO,Marico Limited,-0.167628981188299,-0.32488628979857054
1045,MARINE,Marine Electricals (India) Limited,,
1046,MARKSANS,Marksans Pharma Limited,2.9873264936632573,-0.3907424105801056
1047,MARSHALL,Marshall Machines Limited,-2.697095435684656,0.10384215991693514
1048,MARUTI,Maruti Suzuki India Limited,0.1298922130799097,-0.21680318983475824
1049,MASFIN,MAS Financial Services Limited,1.4928952575094347,-1.1380475371939909
1050,MASKINVEST,Mask Investments Limited,,
1051,MASTEK,Mastek Limited,0.13135314929768052,-0.6148274482555285
1052,MATRIMONY,Matrimony.Com Limited,0.9581395348837167,-0.13006317354144287
1053,MAWANASUG,Mawana Sugars Limited,1.9920318725099602,0.14962593516210043
1054,MAXHEALTH,Max Healthcare Institute Limited,5.986050433049736,2.6030198175527004
1055,MAXIND,Max India Limited,1.5977770059048362,-1.5726495726495804
1056,MAXVIL,Max Ventures and Industries Limited,,
1057,MAYURUNIQ,Mayur Uniquoters Ltd,-1.097972972972956,-1.38811771238201
1058,MAZDA,Mazda Limited,-0.7874316731011777,1.1131295172573619
1059,MAZDOCK,Mazagon Dock Shipbuilders Limited,0.3327787021630638,0.027325119236881686
1060,MBAPL,Madhya Bharat Agro Products Limited,4.707792207792212,7.130434782608691
1061,MBECL,Mcnally Bharat Engineering Company Limited,,
1062,MBLINFRA,MBL Infrastructure Limited,,
1063,MCDOWELL-N,United Spirits Limited,-0.3273866008730353,0.47194546407971066
1064,MCL,Madhav Copper Limited,3.535353535353538,-1.3289036544850568
1065,MCLEODRUSS,Mcleod Russel India Limited,1.873536299765801,-1.3856812933025273
1066,MCX,Multi Commodity Exchange of India Limited,-1.1199462425803561,-2.1969424319714532
1067,MEDANTA,Global Health Limited,0.9639175257731981,1.3213558259779576
1068,MEDICAMEQ,Medicamen Biotech Limited,-0.14228124258951505,-0.23657440264963334
1069,MEDICO,Medico Remedies Limited,0.3190810465858328,0.4487179487179414
1070,MEDPLUS,Medplus Health Services Limited,0.18920282542885974,-0.5519317611640856
1071,MEGASOFT,Megasoft Limited,,
1072,MEGASTAR,Megastar Foods Limited,-3.0475685702928317,-1.9233268356075313
1073,MELSTAR,Melstar Information Technologies Limited,,
1074,MENONBE,Menon Bearings Limited,1.8087855297157749,-0.8418740849194771
1075,MEP,MEP Infrastructure Developers Limited,-1.5325670498084372,1.5564202334630433
1076,METALFORGE,Metalyst Forgings Limited,,
1077,METROBRAND,Metro Brands Limited,0.4070506996183834,0.41604321010182443
1078,METROPOLIS,Metropolis Healthcare Limited,-0.21029559860197586,-0.8836567536623423
1079,MFL,Meghmani Finechem Limited,,
1080,MFSL,Max Financial Services Limited,0.29893168675880316,0.10792778649920615
1081,MGEL,Mangalam Global Enterprise Limited,-0.9009009009008924,-0.29940119760479467
1082,MGL,Mahanagar Gas Limited,3.353400432696839,2.0886349450232875
1083,MHLXMIRU,Mahalaxmi Rubtech Limited,2.2272727272727297,0.5254740689970325
1084,MHRIL,Mahindra Holidays & Resorts India Limited,1.0598901800536271,-0.3943017044009187
1085,MICEL,MIC Electronics Limited,,
1086,MIDHANI,Mishra Dhatu Nigam Limited,1.629926519706085,-0.21330489268097888
1087,MINDACORP,Minda Corporation Limited,2.141298417894153,0.3696098562628399
1088,MINDTECK,Mindteck (India) Limited,-0.42510121457490335,-3.2700215390640275
1089,MIRCELECTR,MIRC Electronics Limited,,
1090,MIRZAINT,Mirza International Limited,-0.11025358324146474,-0.11013215859030212
1091,MITCON,MITCON Consultancy & Engineering Services Limited,3.991596638655459,-1.398239254272392
1092,MITTAL,Mittal Life Style Limited,2.941176470588238,0.0
1093,MMFL,MM Forgings Limited,-0.7165021156558559,1.0547320410490308
1094,MMP,MMP Industries Limited,-1.3994598575988186,-0.46432062561094267
1095,MMTC,MMTC Limited,0.29097963142581124,2.485089463220676
1096,MODIRUBBER,Modi Rubber Limited,,
1097,MODISONLTD,MODISON LIMITED,0.9251101321585878,0.6651884700665188
1098,MOHITIND,Mohit Industries Limited,-0.5602240896358622,0.28089887640449834
1099,MOHOTAIND,Mohota Industries Limited,,
1100,MOIL,MOIL Limited,-1.3549708523712023,7.104286196422548
1101,MOKSH,Moksh Ornaments Limited,,
1102,MOL,Meghmani Organics Limited,-0.1334222815210254,-0.8597883597883487
1103,MOLDTECH,Mold-Tek Technologies Limited,-1.867138364779874,-0.9538641230290117
1104,MOLDTKPAC,Mold-Tek Packaging Limited,2.2433482116978753,-0.8506235990574275
1105,MONARCH,Monarch Networth Capital Limited,0.3181118522319161,-0.09226983801517094
1106,MONTECARLO,Monte Carlo Fashions Limited,-0.508413891872532,-0.08585533376261326
1107,MORARJEE,Morarjee Textiles Limited,-2.115384615384618,7.883817427385886
1108,MOREPENLAB,Morepen Laboratories Limited,-0.11086474501109593,-1.5283842794759732
1109,MOTHERSON,Samvardhana Motherson International Limited,-0.16111707841030234,1.1406844106463847
